candidate_key,candidate,state,office,status,current_active,proposed_active,reason
Kansas|House KS-04|Paul Catanese,Paul Catanese,Kansas,House KS-04,Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-03|Sharice Davids,Sharice Davids,Kansas,House KS-03,Incumbent,,In,status indicates candidate is still active/in the field
Kansas|House KS-03|Sarah Preu,Sarah Preu,Kansas,House KS-03,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-03|Chase LaPorte,Chase LaPorte,Kansas,House KS-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-03|Blake Stanley,Blake Stanley,Kansas,House KS-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-02|Derek Schmidt,Derek Schmidt,Kansas,House KS-02,Incumbent,,In,status indicates candidate is still active/in the field
Kansas|House KS-02|Chad Young,Chad Young,Kansas,House KS-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-02|Don Coover,Don Coover,Kansas,House KS-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-02|Braeden Curwick,Braeden Curwick,Kansas,House KS-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-01|Tracey Mann,Tracey Mann,Kansas,House KS-01,Incumbent,,In,status indicates candidate is still active/in the field
Kansas|House KS-01|Colin McRoberts,Colin McRoberts,Kansas,House KS-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-01|Lauren Reinhold,Lauren Reinhold,Kansas,House KS-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Kansas|House KS-01|Craig Musser,Craig Musser,Kansas,House KS-01,Candidate,,In,status indicates candidate is still active/in the field
Iowa|House IA-04|Chris McGowan,Chris McGowan,Iowa,House IA-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Iowa|House IA-04|David Dawson,David Dawson,Iowa,House IA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Iowa|House IA-04|Stephanie Steiner,Stephanie Steiner,Iowa,House IA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Iowa|House IA-04|Ashley WolfTornabane,Ashley WolfTornabane,Iowa,House IA-04,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Iowa|House IA-04|Jermaine Decker,Jermaine Decker,Iowa,House IA-04,Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-09|Erin Houchin,Erin Houchin,Indiana,House IN-09,Nominee,,In,status indicates candidate is still active/in the field
Indiana|House IN-09|James Graham,James Graham,Indiana,House IN-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-09|Bradley Meyer,Bradley Meyer,Indiana,House IN-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-09|Timothy Peck,Timothy Peck,Indiana,House IN-09,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-08|Mark Messmer,Mark Messmer,Indiana,House IN-08,Nominee,,In,status indicates candidate is still active/in the field
Indiana|House IN-07|Andre Carson,Andre Carson,Indiana,House IN-07,Incumbent,,In,status indicates candidate is still active/in the field
Indiana|House IN-07|George Hornedo,George Hornedo,Indiana,House IN-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-07|Denise Paul Hatch,Denise Paul Hatch,Indiana,House IN-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-07|Destiny Wells,Destiny Wells,Indiana,House IN-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-07|Trapper Stewart,Trapper Stewart,Indiana,House IN-07,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|Jefferson Shreve,Jefferson Shreve,Indiana,House IN-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|Sarah Janisse Brown,Sarah Janisse Brown,Indiana,House IN-06,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|Kory Amyx,Kory Amyx,Indiana,House IN-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|Nick Baker,Nick Baker,Indiana,House IN-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|David Boyd,David Boyd,Indiana,House IN-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-06|Cinde Wirth,Cinde Wirth,Indiana,House IN-06,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Victoria Spartz,Victoria Spartz,Indiana,House IN-05,Incumbent,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Scott King,Scott King,Indiana,House IN-05,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Steve Avit,Steve Avit,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|J. D. Ford,J. D. Ford,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Jackson Franklin,Jackson Franklin,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Phil Goss,Phil Goss,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Dylan McKenna,Dylan McKenna,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Tara Nelson,Tara Nelson,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-05|Deborah Pickett,Deborah Pickett,Indiana,House IN-05,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-04|Jim Baird,Jim Baird,Indiana,House IN-04,Incumbent,,In,status indicates candidate is still active/in the field
Indiana|House IN-04|Craig Haggard,Craig Haggard,Indiana,House IN-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-04|John Piper,John Piper,Indiana,House IN-04,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-03|Marlin Stutzman,Marlin Stutzman,Indiana,House IN-03,Incumbent,,In,status indicates candidate is still active/in the field
Indiana|House IN-03|Jon Kenworthy,Jon Kenworthy,Indiana,House IN-03,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-03|Kelly Thompson,Kelly Thompson,Indiana,House IN-03,Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-02|Rudy Yakym,Rudy Yakym,Indiana,House IN-02,Incumbent,,In,status indicates candidate is still active/in the field
Indiana|House IN-02|Jamee Decio,Jamee Decio,Indiana,House IN-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-02|Shaun Maeyens,Shaun Maeyens,Indiana,House IN-02,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Indiana|House IN-02|Eric Beebe,Eric Beebe,Indiana,House IN-02,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-17|Eric Sorensen,Eric Sorensen,Illinois,House IL-17,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-17|Dillan Vancil,Dillan Vancil,Illinois,House IL-17,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-16|Darin LaHood,Darin LaHood,Illinois,House IL-16,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-16|Paul Nolley,Paul Nolley,Illinois,House IL-16,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-15|Mary Miller,Mary Miller,Illinois,House IL-15,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-15|Jennifer Todd,Jennifer Todd,Illinois,House IL-15,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-14|Lauren Underwood,Lauren Underwood,Illinois,House IL-14,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-14|James Marter,James Marter,Illinois,House IL-14,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-13|Nikki Budzinski,Nikki Budzinski,Illinois,House IL-13,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-13|Jeff Wilson,Jeff Wilson,Illinois,House IL-13,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-12|Mike Bost,Mike Bost,Illinois,House IL-12,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-12|Julie Fortier,Julie Fortier,Illinois,House IL-12,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-11|Bill Foster,Bill Foster,Illinois,House IL-11,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-11|Jeff Walter,Jeff Walter,Illinois,House IL-11,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-10|Brad Schneider,Brad Schneider,Illinois,House IL-10,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-10|Carl Lambrecht,Carl Lambrecht,Illinois,House IL-10,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-10|Austin Mink,Austin Mink,Illinois,House IL-10,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-09|Daniel Biss,Daniel Biss,Illinois,House IL-09,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-09|John Elleson,John Elleson,Illinois,House IL-09,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-09|Delila Barrera,Delila Barrera,Illinois,House IL-09,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-08|Melissa Bean,Melissa Bean,Illinois,House IL-08,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-08|Jennifer Davis,Jennifer Davis,Illinois,House IL-08,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-07|La Shawn Ford,La Shawn Ford,Illinois,House IL-07,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-07|Chad Koppie,Chad Koppie,Illinois,House IL-07,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-06|Sean Casten,Sean Casten,Illinois,House IL-06,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-06|Niki Conforti,Niki Conforti,Illinois,House IL-06,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-05|Mike Quigley,Mike Quigley,Illinois,House IL-05,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-05|Tommy Hanson,Tommy Hanson,Illinois,House IL-05,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Patty Garcia,Patty Garcia,Illinois,House IL-04,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Lupe Castillo,Lupe Castillo,Illinois,House IL-04,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Chris Getty,Chris Getty,Illinois,House IL-04,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Ed Hershey,Ed Hershey,Illinois,House IL-04,Working Class Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Mayra Macias,Mayra Macias,Illinois,House IL-04,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-04|Byron Sigcho-Lopez,Byron Sigcho-Lopez,Illinois,House IL-04,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-03|Delia Ramirez,Delia Ramirez,Illinois,House IL-03,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-03|Angel Oakley,Angel Oakley,Illinois,House IL-03,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-02|Donna Miller,Donna Miller,Illinois,House IL-02,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-02|Michael Noack,Michael Noack,Illinois,House IL-02,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-02|Ashley Banks,Ashley Banks,Illinois,House IL-02,Candidate,,In,status indicates candidate is still active/in the field
Illinois|House IL-01|Jonathan Jackson,Jonathan Jackson,Illinois,House IL-01,Nominee,,In,status indicates candidate is still active/in the field
Illinois|House IL-01|Christian Maxwell,Christian Maxwell,Illinois,House IL-01,Nominee,,In,status indicates candidate is still active/in the field
Idaho|House ID-02|Mike Simpson,Mike Simpson,Idaho,House ID-02,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
